Country,Code,Year,GDP,GDP_growth,CPI,CPI_growth,unemployment_rate,annual_tests_per_thousand,cumulative_tests,annual_vaccinations_per_million,avg_workplace_closure,covid_deaths_per_million
Canada,CAN,2020,1655684730000.19,-5.04898676102762,0.71699963230780706,-63.21699963231174,9.657,470.845,470.845,1822.537617,1.962,393.444221345
Canada,CAN,2021,2022378748423.23,22.14757506539291,3.39519318527533,373.5278837378508,7.527,909.373,1380.218,1746713.82589,2.63,378.246364246
Canada,CAN,2022,2190411080134.32,8.308648013736217,6.80280115341609,100.36565762794504,5.279,249.388,1629.606,731137.24313,0.605,493.131869477
Canada,CAN,2023,2173339670064.33,-0.7793701476776286,3.87900159788427,-42.979347618643935,5.415,NA,NA,150095.004201,NA,146.05399553
Canada,CAN,2024,2241253230970.34,3.1248479858649776,2.38158383281171,-38.603174741905214,6.351,NA,NA,20355.222379,NA,21.663387835
Central Europe and the Baltics,CEB,2019,1686042070714.23,1.6781227896434732,2.66456133425436,5.133534874657336,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,CEB,2020,1679770251031.92,-0.3719847678328235,1.67244096855763,-37.23390987261177,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,CEB,2021,1927940096544.03,14.77403504197398,3.83984491500143,129.59524355069124,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,CEB,2022,1956274288914.43,1.4696614496057714,14.6081439492433,280.43577989758103,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,CEB,2023,2273945434904.28,16.238579006532415,9.44284140088566,-35.35906112579895,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,CEB,2024,2455559190577.36,7.986724434340924,2.75760909424273,-70.7968292892848,NA,NA,NA,NA,NA,NA
Switzerland,CHE,2019,721369112726.724,-0.5788017923281248,0.362886179940615,-61.24399920234117,4.394,NA,NA,NA,NA,NA
Switzerland,CHE,2020,741999406005.627,2.8598803185406583,-0.725874933313387,-300.02826600676104,4.817,378.354,378.354,435.43672587,1.598,856.215405136
Switzerland,CHE,2021,815309330986.719,9.880051707283457,0.581814168489858,-180.153500525781,5.013,1275.993,1654.347,1556413.142305,2,499.648550634
Switzerland,CHE,2022,828508926958.393,1.618967853060051,2.8350279864446,387.27379634001113,4.122,793.788,2448.135,362440.195471,0.375,223.03911109
Switzerland,CHE,2023,894424821645.205,7.95596674242259,2.13540088016377,-24.677961192130248,4.043,NA,NA,7555.0659596,NA,32.7563814
Switzerland,CHE,2024,936564198048.516,4.7113379887870135,1.06234041976597,-50.251007685053686,4.343,NA,NA,NA,NA,0
Channel Islands,CHI,2019,10032440898.6469,0.06271215609724923,NA,NA,NA,NA,NA,NA,NA,NA
Channel Islands,CHI,2020,9439810769.23077,-5.907138007621451,NA,NA,NA,NA,NA,NA,NA,NA
Channel Islands,CHI,2021,11157003025.7186,18.190960586678788,NA,NA,NA,NA,NA,NA,NA,NA
Channel Islands,CHI,2022,11308300382.1028,1.3560752474068305,NA,NA,NA,NA,NA,NA,NA,NA
Channel Islands,CHI,2023,12507927159.7265,10.608373823552665,NA,NA,NA,NA,NA,NA,NA,NA
Chile,CHL,2019,278285058719.466,-5.93951497962397,2.55754475703329,5.037391951831398,7.559,NA,NA,NA,NA,NA
Chile,CHL,2020,254042159309.311,-8.711534683791204,3.0454908480433,19.078692158491087,11.18,330.549,330.549,911.248714,2.235,843.80771348
Chile,CHL,2021,315325547162.072,24.123314027631512,4.52456838259137,48.5661460942614,9.417,1060.768,1391.317,2241588.9282695,2.534,1155.67748385
Chile,CHL,2022,301226575540.242,-4.47124305300369,11.643866711056,157.3475683527447,8.331,649.048,2040.365,960558.812651,0.748,1230.1416685
Chile,CHL,2023,335518054097.637,11.383948609412748,7.58168251407967,-34.886900526946384,9.091,NA,NA,217084.9324668,NA,132.86941299
Chile,CHL,2024,330267137371.592,-1.5650176382213423,4.29763891572522,-43.31549879932021,8.756,NA,NA,NA,NA,32.37349427
China,CHN,2019,14560167101283.4,2.9149572797401926,2.89923416358229,39.736243432750214,5.15,NA,NA,NA,NA,NA
China,CHN,2020,14996414166715.1,2.996167986239982,2.41942189457778,-16.54962110448003,5.61,112.21,112.21,2104.99776,2.41,3.3595766652
China,CHN,2021,18201698719564,21.37367318090685,0.981015135544894,-59.45249822928904,5.11,NA,NA,1959303.42981,2.501,0.6392176964
China,CHN,2022,18316765021690.2,0.6321734245744921,1.97357555739052,101.17687137358176,NA,6349.703,6461.913,476389.193808,2.923,32.8695422089
China,CHN,2023,18270356654533.2,-0.25336552116077543,0.23483682889306,-88.10094561550187,NA,NA,NA,28444.125073,NA,48.7033357171
China,CHN,2024,18743803170827.2,2.5913370233882627,0.218128938439166,-7.114680662589959,NA,NA,NA,NA,NA,0.3704796335
Cote d'Ivoire,CIV,2019,60382894697.3557,3.178978370409926,-1.10686343994195,-407.9676199815683,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,2020,63027852805.4204,4.380310220835659,2.42500656821817,-319.0881440934892,NA,9.408,9.408,NA,0.732,0
Cote d'Ivoire,CIV,2021,72794636649.4342,15.495980601093644,4.09195189692865,68.73982737025356,NA,35.477,44.885,222113.901658,0,0
Cote d'Ivoire,CIV,2022,70922824824.0069,-2.5713595280949257,5.27616724262842,28.940109158874066,NA,11.19,56.075,565624.04627,0.622,0
Cote d'Ivoire,CIV,2023,79618056323.7639,12.260131377076403,4.38711707003282,-16.85030310283915,NA,NA,NA,40503.47713,NA,0
Cote d'Ivoire,CIV,2024,86538413923.3943,8.691944916978407,3.46637314660163,-20.98744822016574,NA,NA,NA,NA,NA,NA
Cameroon,CMR,2019,39667757527.6578,-0.7202870348784836,2.45280214062729,129.47874095715483,NA,NA,NA,NA,NA,NA
Cameroon,CMR,2020,40773241177.0505,2.786856929388854,2.43760882182241,-0.6194270036389579,NA,NA,NA,NA,0.24,16.212634339
Cameroon,CMR,2021,45011937346.8384,10.395779308743505,2.27185762503636,-6.7997455252943775,3.275,NA,NA,36900.925977,0.499,50.845427166
Cameroon,CMR,2022,44347206072.5513,-1.4767888552875004,6.24767713343864,175.00302239840622,NA,NA,100.416,109323.220969,0,4.05315856
Cameroon,CMR,2023,49279410982.826,11.121794013822855,7.38281384280978,18.16893999364489,NA,NA,NA,30304.9011159,NA,0.325700235
Cameroon,CMR,2024,51326764684.8595,4.154582332055488,4.53061267315864,-38.6329823611757,NA,NA,NA,NA,NA,0
"Congo, Dem. Rep.",COD,2019,51775829877.2088,8.845445028356599,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,2020,48716961860.1325,-5.907907269339171,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,2021,55328482783.5393,13.571291539871936,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,2022,65801547755.6552,18.92888516948765,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,2023,67006756666.3604,1.8315814016724563,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,2024,70749355652.1207,5.5854053709768765,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,2019,13976637779.9763,-5.3964254053959015,2.20607305781522,91.36999608570385,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,2020,11468687464.0046,-17.943874309776607,1.79537147083111,-18.616862461973387,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,2021,14825690210.9157,29.271028244926228,1.71564275451261,-4.440792204500832,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,2022,15817030156.9459,6.686636048150432,3.04344334698473,77.39376912703074,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,2023,15321055818.3263,-3.1356982549710684,4.30174563591022,41.34469235880943,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,2024,15719985776.3966,2.603802001642214,3.09143630919163,-28.135306667487253,NA,NA,NA,NA,NA,NA
Colombia,COL,2019,323031701192.84,-3.3412855906228356,3.5230193274144,8.716060957387878,10.28,NA,NA,NA,NA,NA
Colombia,COL,2020,270348342541.465,-16.30903668489325,2.5266350008471,-28.28211354998619,15.722,157.321,157.321,NA,1.503,823.766789001
Colombia,COL,2021,318524633225.395,17.820079912840942,3.49505757399449,38.328550535503105,13.898,416.556,573.877,1241652.99556,2.033,1686.30589539
Colombia,COL,2022,345632492851.448,8.510443714056759,10.1772313546166,191.1892333431599,10.541,110.198,684.075,497222.95689,1,237.987808974
Colombia,COL,2023,366291836137.916,5.977257264220049,11.735904494869,15.31529633101398,9.591,NA,NA,19152.728366,NA,10.59183953
Colombia,COL,2024,418542042920.189,14.264638637100225,6.60908593728228,-43.684903535370395,9.619,NA,NA,NA,NA,0
Comoros,COM,2019,1195019531.03664,0.5233928686975071,NA,NA,NA,NA,NA,NA,NA,NA
Comoros,COM,2020,1225039195.93742,2.512064792341837,NA,NA,NA,NA,NA,NA,NA,10.7888961
Comoros,COM,2021,1299039311.76025,6.0406325012485915,NA,NA,4.394,NA,NA,676893.45174,NA,177.4174007
Comoros,COM,2022,1279542248.45017,-1.5008832399121743,NA,NA,NA,NA,122.062,311429.189136,NA,4.7950648
Comoros,COM,2023,1430523435.81695,11.799625026032096,NA,NA,NA,NA,NA,NA,NA,0
Comoros,COM,2024,1546164420.32442,8.083823138586268,NA,NA,NA,NA,NA,NA,NA,0
Cabo Verde,CPV,2019,2252177124.32402,2.1349429889506237,1.10666674296062,-11.95938282862925,11.29,NA,NA,NA,NA,NA
Cabo Verde,CPV,2020,1821565613.68613,-19.119788847297517,0.605795808395438,-45.25941867785984,NA,NA,NA,NA,NA,NA
Cabo Verde,CPV,2021,2051842618.70539,12.641707951066891,1.86215297494641,207.3895443216529,NA,NA,NA,NA,NA,NA
Cabo Verde,CPV,2022,2247003344.34242,9.511486108041112,7.9309292543009,325.9010597412997,NA,NA,NA,NA,NA,NA
Cabo Verde,CPV,2023,2539203428.73837,13.003989741789256,3.72437517668746,-53.03986383855648,NA,NA,NA,NA,NA,NA
Cabo Verde,CPV,2024,2767599017.44874,8.994773168837868,1.04817001091962,-71.8564870295402,NA,NA,NA,NA,NA,NA
Costa Rica,CRI,2019,64417670521.3339,3.200096523391254,2.09604635327805,-5.630878349464248,10.807,NA,NA,NA,NA,NA
Costa Rica,CRI,2020,62395610759.9798,-3.138983053856993,0.724911478131341,-65.4152935598186,16.432,82.997,82.997,330.593865,1.705,424.2621249
Costa Rica,CRI,2021,64960725734.2362,4.1110503495570425,1.72647755109242,138.16391423996916,15.139,356.716,439.713,1528594.103405,2,1022.87315836
Costa Rica,CRI,2022,69243626028.6698,6.593061031915763,8.27477490232656,379.2865622313328,11.325,273.821,713.534,958697.98781,0.493,340.62974729
Costa Rica,CRI,2023,86497941438.9809,24.91827248210121,0.525193508693476,-93.65307800039598,8.325,NA,NA,183245.21103,NA,55.29575947
Costa Rica,CRI,2024,95350423176.664,10.234326494264606,-0.412853001047083,-178.6096922778306,6.936,NA,NA,NA,NA,1.57425656
Caribbean small states,CSS,2019,61929300627.7488,1.7014471291176885,1.00054293027233,-17.11582201755233,NA,NA,NA,NA,NA,NA
Caribbean small states,CSS,2020,53180553803.0434,-14.126991159311316,0.121434644614868,-87.86312501535384,NA,NA,NA,NA,NA,NA
Caribbean small states,CSS,2021,61961705340.7798,16.511959559988394,2.22891330700348,1735.483863828577,NA,NA,NA,NA,NA,NA
Caribbean small states,CSS,2022,78054577760.2976,25.972287771954463,5.82838638517964,161.49004390912097,NA,NA,NA,NA,NA,NA
Caribbean small states,CSS,2023,79470143934.8758,1.813559454418332,4.47720868651286,-23.18270631649509,NA,NA,NA,NA,NA,NA
Caribbean small states,CSS,2024,91570798875.9048,15.226667955886995,1.84256311073283,-58.84571750511952,NA,NA,NA,NA,NA,NA
Cuba,CUB,2019,103427600000,3.3758747479431257,NA,NA,NA,NA,NA,NA,NA,NA
Cuba,CUB,2020,107351800000,3.7941516577780017,NA,NA,NA,132.438,132.438,NA,1.546,13.11051853
Curacao,CUW,2019,3026124115.73275,-0.6644210406720008,2.62220783425054,1.490902705593916,NA,NA,NA,NA,NA,NA
Curacao,CUW,2020,2534327592.49914,-16.251697036376374,NA,NA,NA,NA,NA,NA,NA,75.5327768
Curacao,CUW,2021,2739594359.5908,8.099456743445044,NA,NA,NA,NA,7.051,1059534.06692,NA,933.3693164
Curacao,CUW,2022,3075180834.72417,12.249495037779804,NA,NA,NA,109.058,116.109,236888.563624,NA,604.2622166
Curacao,CUW,2023,3281419347.37053,6.706549101684245,NA,NA,NA,NA,NA,17281.09548,NA,32.3711903
Cayman Islands,CYM,2019,5941896607.58643,7.444934576460614,NA,NA,NA,NA,NA,NA,NA,NA
Cayman Islands,CYM,2020,5655358021.43209,-4.822342175871862,NA,NA,NA,NA,NA,19215.193,NA,27.92906
Cayman Islands,CYM,2021,6060026520.10608,7.1554886028509515,NA,NA,NA,NA,NA,1831968.52835,NA,125.68077
Cayman Islands,CYM,2022,6600843963.37585,8.924341196782464,NA,NA,NA,NA,137.343,260088.041669,NA,363.07778
Cayman Islands,CYM,2023,7139428557.71423,8.159329281629212,NA,NA,NA,NA,NA,24895.9368595,NA,0
Cyprus,CYP,2019,26196667099.5303,1.718823128367725,0.250370996758475,-82.55851393758805,7.155,NA,NA,NA,NA,NA
Cyprus,CYP,2020,25555093854.2968,-2.4490643897406503,-0.638422797978945,-354.9907162748612,7.755,1158.06,1158.06,NA,1.238,129.7353433
Cyprus,CYP,2021,30372642502.4897,18.851617903108917,2.44608867175474,-483.145570537005,7.513,20495.981,21654.041,1654490.30425,1.852,557.2239325
Cyprus,CYP,2022,30935566076.6788,1.8533901821119267,8.39548297993332,243.2207130050886,6.806,11271.783,32925.824,254722.023893,0.367,650.8035236000001
Cyprus,CYP,2023,33886930712.3394,9.540360853087892,3.54134188751658,-57.81848529761766,5.835,NA,NA,98916.499561,NA,112.7208731
Cyprus,CYP,2024,36333022329.4981,7.218392358762644,1.80023018624818,-49.16530955132889,4.862,NA,NA,NA,NA,0
Czechia,CZE,2019,256794209028.77,1.905553109629667,2.84787595918044,32.49046990547911,2.015,NA,NA,NA,NA,NA
Czechia,CZE,2020,251109660602.536,-2.2136591193912434,3.16129528497808,11.005371381688818,2.55,401.926,401.926,1023.23111,1.257,1113.816105652
Czechia,CZE,2021,290972714482.313,15.87475917259648,3.83984491500143,21.46429133803787,2.803,4085.038,4486.964,1439079.0678,1.49,2290.218809488
Czechia,CZE,2022,301831228325.556,3.731797966885684,15.1001651468372,293.2493494162792,2.224,706.524,5193.488,303266.057871,0.586,545.290191552
Czechia,CZE,2023,343206568134.637,13.7081043729688,10.6612601372426,-29.396400413040187,2.579,NA,NA,39768.11485804,NA,112.618351662
Czechia,CZE,2024,345036675975.047,0.5332380001807067,2.43531202435312,-77.15737170837872,2.603,NA,NA,2046.9563451,NA,39.538224074
Germany,DEU,2019,3957208055215.68,-2.3395901870048577,1.44565976888253,-16.540479725326378,3.163,NA,NA,NA,NA,NA
Germany,DEU,2020,3940142541354.1,-0.4312513677183939,0.144877925813963,-89.97842169143635,3.881,421.694,421.694,1688.98843,1.601,559.05707395
Germany,DEU,2021,4348297440387.53,10.358886632897295,3.0666666666667,2016.724579978175,3.594,686.975,1108.669,1814816.34368,1.701,840.60138741
Germany,DEU,2022,4163596357879.39,-4.247664402913492,6.87257438551096,124.1056864840506,3.137,465.352,1574.021,462481.491635,0.315,571.3896471
Germany,DEU,2023,4525703903627.53,8.696989684479629,5.94643667725828,-13.475848441963777,3.071,NA,NA,19938.245886,NA,109.89909346500001
Germany,DEU,2024,4659929336890.62,2.965846553847742,2.25649814338757,-62.05293580242122,3.372,NA,NA,NA,NA,0
Djibouti,DJI,2019,3088851450.30694,6.019870250781741,3.31925372703827,2143.1808223002945,NA,NA,NA,NA,NA,NA
Djibouti,DJI,2020,3144136196.6228,1.789815638766511,1.77740783806177,-46.45158266801949,NA,NA,NA,NA,1.508,53.64518984
Djibouti,DJI,2021,3392796953.08939,7.908714537674387,1.18191775339798,-33.50328899827294,NA,NA,NA,107419.79636,1,112.56695604
Djibouti,DJI,2022,3562814908.76149,5.011144434012955,5.17980847967062,338.254562534391,NA,NA,280.159,194367.69284,0.718,0
Djibouti,DJI,2023,3917150480.80981,9.94538254504764,1.49506816515083,-71.13661304238221,NA,NA,NA,317549.546597,NA,0
Djibouti,DJI,2024,4086402718.86834,4.320800002136747,2.07655387954205,38.89359214150325,NA,NA,NA,NA,NA,0
Dominica,DMA,2019,644259259.259259,2.5491375142961963,1.50462353858142,52.106454394137266,NA,NA,NA,NA,NA,NA
Dominica,DMA,2020,528944444.444444,-17.898821500431193,1.22026442242472,-18.89902084243595,NA,NA,NA,NA,0.615,0
Dominica,DMA,2021,562911111.111111,6.421594370339327,2.22891330700348,82.65822276245089,NA,NA,NA,876200.77148,1.079,703.098147
Dominica,DMA,2022,623062962.962963,10.68585264432252,2.88490226829352,29.43088720538632,NA,NA,2836.077,144934.38145,1.255,403.907445
Dominica,DMA,2023,659311111.111111,5.817734370820365,5.08677483158105,76.32399154339407,NA,NA,NA,NA,NA,0
Dominica,DMA,2024,688881481.481481,4.485040502432324,2.58973869112059,-49.08878853763499,NA,NA,NA,NA,NA,0
Denmark,DNK,2019,345401473012.615,-2.7841503946469945,0.758131572511616,-6.818737633117709,5.018,NA,NA,NA,NA,NA
Denmark,DNK,2020,355631021931.621,2.961640212412288,0.420711974110097,-44.506733479477816,5.644,1800.44,1800.44,369.26153613,1.464,212.77673436
Denmark,DNK,2021,408378204639.999,14.831997057478304,1.85304543989681,340.4546468677126,5.065,7350.159,9150.599,1983141.556695,1.551,338.81645902
Denmark,DNK,2022,401945576107.963,-1.5751645065648443,7.69656699889264,315.3469112619946,4.434,1892.664,11043.263,545523.248737,0.17,766.7416446
Denmark,DNK,2023,407091920305.404,1.2803584622756654,3.30517811237605,-57.05646279891295,5.094,NA,NA,5095.72345451,NA,289.85748075
Denmark,DNK,2024,429457372071.869,5.493956192912467,1.37220049768919,-58.48331160880365,6.151,NA,NA,NA,NA,87.92287042
Dominican Republic,DOM,2019,89146130744.723,4.884301174061818,1.8106037704296,-49.20361442264405,6.356,NA,NA,NA,NA,NA
Dominican Republic,DOM,2020,78546672406.8291,-11.889981370303431,3.78103179915515,108.82712501244978,6.126,78.814,78.814,NA,1.743,214.50067184
Dominican Republic,DOM,2021,94850719516.7127,20.75714554200017,8.2430034798181,118.00936669350288,7.702,118.335,197.149,1252292.257328,1.567,163.56900551
Dominican Republic,DOM,2022,113478087134.8,19.638614986790007,8.81109209279586,6.891767234705773,5.504,112.645,309.794,187965.671621,0.129,12.28770971
Dominican Republic,DOM,2023,120456239153.739,6.149338779961709,4.78561281021137,-45.68649652267066,5.555,NA,NA,23020.879881,NA,0
Dominican Republic,DOM,2024,124282245638.568,3.1762626093164346,3.30223338951224,-30.996645142999203,5.314,NA,NA,NA,NA,0
Algeria,DZA,2019,193459662090.677,-0.5627326311273656,1.95176821052892,-54.29103775474866,NA,NA,NA,NA,NA,NA
Algeria,DZA,2020,164873415325.201,-14.7763344857272,2.41513094083414,23.74066386600542,NA,NA,NA,NA,1.555,60.491596238
Algeria,DZA,2021,186231205262.082,12.954053201818075,7.22606307415475,199.19963973709045,NA,NA,NA,279453.16485345,1.422,77.401097598
Algeria,DZA,2022,225638456572.143,21.160391060458117,9.26551551551555,28.223562684572347,NA,NA,5.219,56337.4090274,1.485,13.413258466
Algeria,DZA,2023,247626161016.414,9.744661782527707,9.32217375928319,0.6114958598122529,NA,NA,NA,NA,NA,0
Algeria,DZA,2024,263619794506.723,6.458781828487357,4.04611455313438,-56.59687689145264,NA,NA,NA,NA,NA,0
East Asia & Pacific (excluding high income),EAP,2019,17503362758566.8,3.557287555736784,1.94257500833107,-39.26316723418864,NA,NA,NA,NA,NA,NA
East Asia & Pacific (excluding high income),EAP,2020,17805361735240.5,1.725376893796534,2.40629214387009,23.871260237071347,NA,NA,NA,NA,NA,NA
East Asia & Pacific (excluding high income),EAP,2021,21231549654292.7,19.24245050450766,2.69891859529198,12.160886290026806,NA,NA,NA,NA,NA,NA
East Asia & Pacific (excluding high income),EAP,2022,21563623056097.7,1.564056355810372,5.37734908193986,99.24087711723357,NA,NA,NA,NA,NA,NA
East Asia & Pacific (excluding high income),EAP,2023,21644107579563.1,0.37324211824711506,5.97802515541414,11.170486875990356,NA,NA,NA,NA,NA,NA
East Asia & Pacific (excluding high income),EAP,2024,22260874526758.1,2.8495836334567404,2.6825794243762,-55.12599303891088,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,2019,11887904124496.5,2.023604492256163,2.76252019386107,-30.513302751422135,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,2020,11039712538107.1,-7.134912744136256,2.96354992076063,7.277040991276452,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,2021,12923331307987.7,17.062208489384908,4.14968003360264,40.02396263119386,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,2022,14274765147164.7,10.457317907973936,7.19861615609861,73.47400517164611,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,2023,15147839465127.3,6.116207930300097,5.88585897042163,-18.23624370587981,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,2024,16021674099781.5,5.768708050186982,3.30223338951224,-43.89547207795761,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,2019,27322078215458.3,2.1408492431807105,1.70397863236261,-28.05812374630601,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,2020,27474338351594.1,0.5572787506685892,0.846905537459283,-50.298347562901846,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,2021,31548481959790.6,14.828905271744649,2.47710241465446,192.48863126881523,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,2022,31135994741903.4,-1.307470890082538,5.34595440908903,115.81483177532476,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,2023,31279384293039.7,0.4605266423151224,5.21536927681554,-2.4426907205095687,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,2024,31882663454356.9,1.9286797836728555,2.35562726119282,-54.8329727740555,NA,NA,NA,NA,NA,NA
